feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.4984..urea.cycle	Experiment	3	2.13362873252469	0.776601980113916	30	21	0.0107660827669556	0.028688988462088
PWY.3841..folate.transformations.II	Groups	DY	-0.21296890351174	0.0776946212490814	30	19	0.0109263751677132	0.0290329397313522
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	Groups	DY	1.5012376335123	0.551423917637301	30	16	0.0114144913394898	0.030243524061896
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	Experiment	2	0.545028390061148	0.200799666140622	30	30	0.0116353908702968	0.0307412315607275
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis	Groups	DY	-0.240737103339001	0.0902683850903054	30	19	0.0129950313265742	0.0342362015119378
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	Groups	DY	1.14608620106707	0.433150822415247	30	20	0.0136431694318646	0.0358422247786273
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	Groups	DY	-0.258267076480901	0.0981546953907541	30	19	0.01411539994137	0.0369783716773917
P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	Experiment	3	-0.437574089040628	0.166409160175572	30	4	0.0141715490232105	0.0370211814370386
PWY.5913..TCA.cycle.VI..obligate.autotrophs.	Experiment	2	1.31330870179191	0.502220535722813	30	19	0.0146540299354867	0.0381743636974864
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	Experiment	3	-0.528518651837384	0.202658367694699	30	4	0.0148949105157958	0.0386934826248326
PWY.6305..putrescine.biosynthesis.IV	Experiment	3	-1.72860186355731	0.669165012986971	30	11	0.0157653587216911	0.0408406228723473
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	Experiment	2	-1.24610568888651	0.487659957554428	30	5	0.0168068660442258	0.0434177372809167
HSERMETANA.PWY..L.methionine.biosynthesis.III	Experiment	3	0.762813840727652	0.299055656891087	30	30	0.0169817374017816	0.0437479661597143
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Experiment	2	-1.71421158892109	0.677501123015912	30	25	0.0177955334005761	0.045717806802585
PWY.6606..guanosine.nucleotides.degradation.II	Experiment	3	1.31252521540733	0.519446343257538	30	30	0.0179344692144151	0.0459478136898239
PWY.5723..Rubisco.shunt	Experiment	3	-1.80882243368577	0.716665031564942	30	12	0.0180503239366511	0.0461175858821032
PWY.7199..pyrimidine.deoxyribonucleosides.salvage	Experiment	2	0.678665238781386	0.269106762863438	30	30	0.018133588487749	0.0462033898454975
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II	Experiment	3	-0.577973112330018	0.229370416346053	30	4	0.0182200295698639	0.0462745059883641
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	Experiment	2	-0.313859537755553	0.124605066169046	30	19	0.0182610147287415	0.0462745059883641
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	Groups	DY	-0.177024538404159	0.0703968271536228	30	19	0.0184345673713978	0.046587357759239
P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	Experiment	2	-0.451781039983507	0.180905829765456	30	4	0.019173069100162	0.048322369276831
PWY.6891..thiazole.biosynthesis.II..Bacillus.	Experiment	3	-0.610793552027854	0.244780445304242	30	4	0.0192624339549002	0.0484163880488031
TRPSYN.PWY..L.tryptophan.biosynthesis	Experiment	2	-0.650786561695425	0.261036235853629	30	19	0.0193576927801508	0.0485246746240978
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	Experiment	3	1.54960360193123	0.622098942600018	30	22	0.0194524658492785	0.0486311646231962
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Experiment	2	0.378261877614846	0.153533413974304	30	30	0.0206833336455145	0.0515697058721944
P164.PWY..purine.nucleobases.degradation.I..anaerobic.	Experiment	3	1.08454344156133	0.441374275498171	30	28	0.0209883732196368	0.0521903398242306
TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis	Groups	DY	0.394559733708052	0.16100815653273	30	11	0.021303560166201	0.0528328292121786
PWY.6901..superpathway.of.glucose.and.xylose.degradation	Experiment	2	-1.16880564133017	0.479312764608857	30	22	0.0218869834388747	0.0541353579738124
KETOGLUCONMET.PWY..ketogluconate.metabolism	Groups	DY	0.869755936067488	0.357890744990788	30	8	0.0222959904869236	0.0550007192382996
PWY.5723..Rubisco.shunt	Groups	DY	1.48554308809851	0.613715267429871	30	12	0.0227819915402724	0.0560509315673368
COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I	Groups	DY	0.34943236546748	0.144818329727134	30	9	0.0231751641410635	0.0567181648715502
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	Experiment	2	-2.04774907482669	0.848517337534568	30	21	0.023153241090542	0.0567181648715502
PWY.8004..Entner.Doudoroff.pathway.I	Groups	DY	0.740989416981281	0.308230225968501	30	9	0.0236384603612601	0.057700178834572
HSERMETANA.PWY..L.methionine.biosynthesis.III	Experiment	2	-0.780374891700977	0.325107774709371	30	30	0.0238314378730232	0.0580189456070983
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	Experiment	2	-0.527074567051905	0.220312872969503	30	4	0.024257030950113	0.0586771440050045
PWY.6353..purine.nucleotides.degradation.II..aerobic.	Experiment	3	-1.48372439619985	0.619850591516082	30	23	0.0241876688935794	0.0586771440050045
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.	Experiment	2	-0.572303375914325	0.239281328512871	30	8	0.0242910757440072	0.0586771440050045
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	Experiment	2	-1.79755755374549	0.753114235013207	30	20	0.0245581094981044	0.0591685021586453
PWY.6527..stachyose.degradation	Experiment	2	0.318966451889368	0.133907598021604	30	30	0.0248232335676615	0.0595900348726012
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	Experiment	3	0.349436921787508	0.146742134475159	30	30	0.0248612188500745	0.0595900348726012
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	Experiment	2	-1.75329528191992	0.740615148175614	30	20	0.0256406033181842	0.0613001570331911
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis	Experiment	2	0.2418276316463	0.102331700443313	30	19	0.0258782336662997	0.0617096341273301
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	Groups	DY	0.427128801766589	0.181879356660268	30	12	0.0267341585560093	0.0635340212468466
PWY0.1261..anhydromuropeptides.recycling	Groups	DY	0.152895758474874	0.0651273915876577	30	11	0.0267799315363053	0.0635340212468466
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II	Experiment	2	-0.58313567390744	0.249351931401803	30	4	0.0273176205452528	0.0646447509086134
PWY.6891..thiazole.biosynthesis.II..Bacillus.	Experiment	2	-0.616227370088032	0.266104399069145	30	4	0.0287227361618329	0.0677973213972197
PPGPPMET.PWY..ppGpp.biosynthesis	Experiment	3	-1.15677563589473	0.500052665728835	30	7	0.0288757021778889	0.0679858304441435
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	Experiment	3	-0.880962306197003	0.388084035174698	30	12	0.0317298849394342	0.0744350583266709
PWY.6588..pyruvate.fermentation.to.acetone	Experiment	3	-1.36895640302504	0.603230576290069	30	6	0.0317749657588047	0.0744350583266709
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	Experiment	3	-1.26593734550355	0.558751278928698	30	29	0.0320322446946533	0.074849214990019
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation	Groups	DY	0.531578806752819	0.238149131171341	30	7	0.0344373804776097	0.0800669096104425
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	Experiment	3	-1.33911965358377	0.599643901098821	30	22	0.034358484311168	0.0800669096104425
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	Groups	DY	-0.879491331220438	0.400080714656971	30	25	0.0370292960527876	0.0858784172795325
P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	Groups	DY	0.312552920743305	0.142504291045037	30	4	0.0374265708408002	0.086583857915284
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	Experiment	3	-1.31672012618921	0.605650414068096	30	22	0.0389913060819898	0.0899799371122842
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Experiment	2	0.406249758276689	0.188359084884369	30	30	0.0404470771429079	0.0931083706507533
PWY.7199..pyrimidine.deoxyribonucleosides.salvage	Experiment	3	0.532657517623002	0.247542218311765	30	30	0.0408773112869596	0.0938664185107961
PWY.5941..glycogen.degradation.II..eukaryotic.	Groups	DY	-0.453834595337113	0.211820829464953	30	11	0.0416837709498134	0.0954825295155823
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	Groups	DY	0.726446960700384	0.340005676277739	30	14	0.0422118434608981	0.0962181725946942
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	Groups	DY	0.726446960700384	0.340005676277739	30	14	0.0422118434608981	0.0962181725946942
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	Experiment	3	1.32797596266427	0.622498714419423	30	21	0.0425041212374483	0.0966475128382077
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Groups	DY	1.12650868989496	0.533685494507126	30	25	0.0445612306729461	0.100587243994757
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	Groups	DY	0.284214474928069	0.134516056835811	30	11	0.0443694916879049	0.100587243994757
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Groups	DY	0.806091845671347	0.381767643307442	30	4	0.0444993923220226	0.100587243994757
PWY.7237..myo...chiro..and.scillo.inositol.degradation	Groups	DY	0.387146724162613	0.183539979175953	30	18	0.0446995042408588	0.100655057975784
PWY.6901..superpathway.of.glucose.and.xylose.degradation	Experiment	3	-0.925481888969186	0.440903616668423	30	22	0.0456712653066041	0.102594871340922
PANTO.PWY..phosphopantothenate.biosynthesis.I	Experiment	2	-0.562775771511904	0.269103711300401	30	30	0.04641764827889	0.104020272046669
HISTSYN.PWY..L.histidine.biosynthesis	Experiment	2	-0.510353133266842	0.246281081278264	30	30	0.0482970005052128	0.107510096132435
PWY.5005..biotin.biosynthesis.II	Experiment	2	-1.72968902170959	0.834181279409722	30	10	0.0481688454860112	0.107510096132435
PWY0.1479..tRNA.processing	Groups	DY	-0.348451195284658	0.168172075235607	30	10	0.048321742132643	0.107510096132435
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	Experiment	2	0.538500468477943	0.260846735523712	30	30	0.0490860761891685	0.108950002042784
PWY66.422..D.galactose.degradation.V..Leloir.pathway.	Experiment	2	0.208049689929427	0.101824893384713	30	19	0.0512894631532537	0.113569525553633
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	Experiment	3	1.57021791717555	0.772269837183936	30	13	0.052353469881415	0.115650182873435
PENTOSE.P.PWY..pentose.phosphate.pathway	Experiment	2	-1.37028106778512	0.678290512818242	30	25	0.0537773576585106	0.118514082043637
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	Experiment	2	0.535377131436465	0.26607185760658	30	30	0.0546719835557479	0.1202008149098
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	Groups	DY	-0.123672553738824	0.0624013392401554	30	19	0.058155762865659	0.127558630813828
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	Experiment	2	1.73165668715705	0.880401220019082	30	29	0.0599531208376613	0.130271968175292
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	Experiment	2	-0.314434728592106	0.159840538008825	30	30	0.0599187886610991	0.130271968175292
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	Experiment	2	0.278795467831103	0.141695347319671	30	19	0.0598712041174745	0.130271968175292
TRNA.CHARGING.PWY..tRNA.charging	Experiment	2	0.230062036829475	0.116893166514133	30	30	0.0598021238945876	0.130271968175292
PWY.6353..purine.nucleotides.degradation.II..aerobic.	Experiment	2	-1.31836778441183	0.673848635919541	30	23	0.0612307128486589	0.132737908972617
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	Experiment	2	1.00926712825391	0.516482605636711	30	29	0.0615231418628643	0.133061678912707
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	Experiment	2	1.03589957456671	0.532001264939034	30	27	0.0623909948089253	0.134625580446173
PWY.5659..GDP.mannose.biosynthesis	Experiment	3	1.00150602367279	0.515229021299064	30	30	0.0628158727767415	0.135228615005485
P42.PWY..incomplete.reductive.TCA.cycle	Experiment	3	0.811313795109799	0.41987022897774	30	11	0.06428735837006	0.137914002521169
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	Experiment	2	0.233393938003476	0.120820868669492	30	30	0.0643598678432123	0.137914002521169
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff	Groups	DY	0.323089164976567	0.167594363562024	30	10	0.0648697148054109	0.138686976480534
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	Experiment	2	-0.431542894341707	0.229239018739183	30	4	0.0710047147604912	0.151455010842332
PWY.6607..guanosine.nucleotides.degradation.I	Groups	DY	0.611227065931621	0.325447433605189	30	7	0.0716250148007815	0.152428521200748
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	Groups	DY	-0.17823881667735	0.0951737832634466	30	30	0.0723861868093792	0.153696698019915
PWY.2942..L.lysine.biosynthesis.III	Experiment	2	-0.290119587823248	0.155630067776774	30	30	0.0736281347493606	0.155977597532814
P562.PWY..myo.inositol.degradation.I	Experiment	3	-0.955840477778142	0.516362481912552	30	14	0.0755466913838334	0.159678234061284
NAGLIPASYN.PWY..lipid.IVA.biosynthesis	Groups	DY	0.460827788049966	0.2494300395539	30	11	0.0760802406280424	0.160441323773423
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	Experiment	2	-1.17876497287551	0.641168028511783	30	29	0.0774446204122788	0.162949088197781
PWY.5177..glutaryl.CoA.degradation	Groups	DY	0.742709120358367	0.406822442779366	30	17	0.0794132460336285	0.166714037948701
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	Experiment	3	-1.06236440760069	0.58232127678958	30	22	0.0796109385718366	0.166752641603171
GLYCOCAT.PWY..glycogen.degradation.I..bacterial.	Groups	DY	0.354672709494948	0.195279614121157	30	5	0.0808834308679579	0.169037282488092
PWY.2723..trehalose.degradation.V	Groups	DY	0.353368655059034	0.196483070027507	30	5	0.0837238697670478	0.173801783221773
PWY.5177..glutaryl.CoA.degradation	Experiment	2	-0.929116574838148	0.516451476923956	30	17	0.0836312863524714	0.173801783221773
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	Groups	DY	0.302799921732492	0.168285741189679	30	5	0.0835857840936579	0.173801783221773
METH.ACETATE.PWY..methanogenesis.from.acetate	Experiment	2	-0.7549143701896	0.423901398175066	30	22	0.0866217434053479	0.179416974091255
PWY.6892..thiazole.biosynthesis.I..E..coli.	Groups	DY	-0.539062085903721	0.308106827152381	30	17	0.0919845018948729	0.190101303916071
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	Groups	DY	-0.147918757817803	0.0849616384938701	30	30	0.0935055260522499	0.192816273234129
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	Groups	DY	1.06090295573376	0.610620899997096	30	16	0.0941475755795062	0.193710719665798
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	Experiment	3	0.960321713640494	0.555646241908204	30	22	0.0957955609075219	0.196666383320078
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	Groups	DY	0.973062513675324	0.564140477672458	30	15	0.0964232176066655	0.197518925934359
PENTOSE.P.PWY..pentose.phosphate.pathway	Experiment	3	1.0745915773865	0.623936523988654	30	25	0.0968967227051573	0.198052642012739
PWY66.389..phytol.degradation	Groups	DY	-0.634675677366356	0.371505601603956	30	5	0.0994782629256324	0.202883299387803
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	Groups	DY	-0.985828381553996	0.584547195302365	30	23	0.103667712590606	0.210964929341934
P161.PWY..acetylene.degradation	Experiment	3	-0.923854952847252	0.549280441104466	30	6	0.104555354380061	0.212087491695404
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	Experiment	3	-1.20674473767338	0.717734663994702	30	27	0.104675439449667	0.212087491695404
GLUDEG.I.PWY..GABA.shunt	Groups	DY	-0.746666145532798	0.448739529584562	30	10	0.108137050901488	0.21817237731097
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	Experiment	3	1.34748364178433	0.809851334425597	30	29	0.108147812839094	0.21817237731097
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	Experiment	3	0.222311064442246	0.134209965748316	30	30	0.109653162088599	0.22073039121731
PWY.5659..GDP.mannose.biosynthesis	Experiment	2	0.923420671035963	0.56011299810065	30	30	0.111255738700019	0.223472650088591
PWY.5022..4.aminobutanoate.degradation.V	Groups	DY	-0.709184126377537	0.431297378886775	30	10	0.112152390334627	0.224788196144834
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	Experiment	3	-0.345238100309132	0.210869227582759	30	4	0.113634111360606	0.227268222721212
PWY.6901..superpathway.of.glucose.and.xylose.degradation	Groups	DY	0.615505669855723	0.3775673000587	30	22	0.115118563063514	0.229743055040919
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	Experiment	3	-0.850960809484262	0.522891298380447	30	29	0.115708975181481	0.230426867063763
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	Experiment	2	0.226434122659242	0.139962536142435	30	30	0.117770871811819	0.234031860651692
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	Experiment	2	0.287385898732831	0.178660217564243	30	30	0.119789278179056	0.237535242444611
PWY.5686..UMP.biosynthesis	Groups	DY	-0.0879058827732652	0.0549015265387797	30	19	0.121424367963945	0.240265238737168
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Experiment	3	0.276913344976132	0.173265157721481	30	30	0.122080802768609	0.241051266613177
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV	Groups	DY	0.855775203071418	0.535911736738935	30	14	0.122381545015532	0.241133128950096
PWY.6549..L.glutamine.biosynthesis.III	Experiment	3	-0.986325600416186	0.624371459638794	30	26	0.126263818492077	0.248256556443196
